Time,Vlockin (microvolts)
0.0,810.8059999999999
0.01442265510559082,813.488
0.029480457305908203,815.932
0.045119524002075195,810.925
0.05965757369995117,814.203
0.07373952865600586,814.084
0.08836984634399414,811.283
0.10414004325866699,815.038
0.11931753158569336,811.819
0.13567161560058594,812.832
0.15118002891540527,816.111
0.16716790199279785,810.746
0.18212890625,814.322
0.19768381118774414,814.144
0.21326208114624023,811.759
0.22907543182373047,815.514
0.2446880340576172,811.044
0.26024746894836426,813.249
0.27579355239868164,815.634
0.29164958000183105,810.865
0.30670762062072754,814.799
0.3232917785644531,812.832
0.3379862308502197,812.236
0.3538644313812256,816.111
0.36974096298217773,810.627
0.38506078720092773,813.965
0.3989439010620117,811.938
0.4219357967376709,813.1899999999999
0.4368736743927002,816.3489999999999
0.4520242214202881,810.8059999999999
0.46766066551208496,814.084
0.48198556900024414,815.812
0.4968221187591553,811.283
0.512068510055542,815.038
0.5274355411529541,813.488
0.5436456203460693,813.1899999999999
0.5589382648468018,816.051
0.5744869709014893,810.627
0.5901615619659424,814.024
0.6057422161102295,814.918
0.6213772296905518,811.7
0.6360440254211426,815.395
0.651587724685669,812.594
0.6668815612792969,812.594
0.6807341575622559,815.8720000000001
0.6954395771026611,810.865
0.7112188339233398,813.548
0.7270784378051758,814.561
0.7433052062988281,811.104
0.758202075958252,815.038
0.7736144065856934,812.534
0.7894270420074463,812.534
0.804912805557251,816.111
0.8209621906280518,810.627
0.835923433303833,814.084
0.8517827987670898,814.561
0.867802619934082,811.581
0.8832995891571045,815.395
0.8986489772796631,811.402
0.914024829864502,813.249
0.9300260543823242,816.111
0.9455382823944092,810.925
0.9611814022064209,816.289
0.9844279289245605,810.746
1.000413179397583,814.382
1.0149149894714355,814.501
1.030348300933838,811.7
1.0456562042236328,815.514
1.0610296726226807,812.236
1.0751581192016602,812.117
1.090205192565918,815.991
1.1053106784820557,810.746
1.1213674545288086,814.322
1.1375138759613037,815.514
1.1515254974365234,811.5210000000001
1.1667873859405518,814.799
1.180999994277954,814.382
1.1957299709320068,811.879
1.2111527919769287,815.634
1.2261903285980225,811.283
1.2420876026153564,813.369
1.2579739093780518,815.932
1.2736320495605469,811.044
1.2889487743377686,814.799
1.3049132823944092,813.309
1.3205897808074951,812.475
1.3362605571746826,815.991
1.3516600131988525,810.746
1.3671624660491943,813.846
1.3833112716674805,815.216
1.398522138595581,811.5210000000001
1.4143576622009277,815.3359999999999
1.429370641708374,812.177
1.445035457611084,813.011
1.4599123001098633,816.23
1.4739375114440918,810.865
1.4905216693878174,814.024
1.5052778720855713,815.097
1.520120620727539,811.104
1.534834623336792,816.17
1.5575587749481201,810.8059999999999
1.5723762512207031,813.905
1.5865294933319092,815.812
1.6009857654571533,811.044
1.6163551807403564,814.799
1.6312475204467773,813.846
1.6454107761383057,811.5210000000001
1.6594901084899902,815.514
1.6748745441436768,811.9979999999999
1.689305305480957,812.475
1.7032673358917236,815.812
1.7185771465301514,811.044
1.7327098846435547,813.428
1.7484371662139893,815.812
1.7635667324066162,811.163
1.7791330814361572,814.442
1.793595314025879,814.799
1.8077175617218018,811.64
1.823028802871704,815.4549999999999
1.8384549617767334,812.653
1.8522226810455322,812.117
1.8666632175445557,815.932
1.8818955421447754,811.104
1.8962514400482178,813.0709999999999
1.9123969078063965,816.17
1.9277019500732422,810.865
1.9421303272247314,814.203
1.9567577838897705,814.6800000000001
1.9725167751312256,811.64
1.9882924556732178,815.514
2.0036394596099854,811.581
2.0193920135498047,813.249
2.034884214401245,816.8850000000001
2.0503103733062744,811.64
2.0658185482025146,815.1569999999999
2.0818610191345215,814.144
2.0977365970611572,814.561
2.1207306385040283,814.978
2.1364920139312744,811.9979999999999
2.152236223220825,815.8720000000001
2.1676180362701416,811.819
2.1830716133117676,813.488
2.1981451511383057,816.289
2.214216470718384,810.985
2.2303669452667236,814.6800000000001
2.246119260787964,813.548
2.2611196041107178,812.296
2.27710223197937,815.932
2.292628765106201,810.8059999999999
2.308175563812256,814.2629999999999
2.3246872425079346,814.382
2.340043783187866,811.283
2.3550972938537598,815.097
2.370251417160034,812.177
2.386532783508301,813.249
2.402419090270996,815.812
2.4175522327423096,810.0899999999999
2.4327452182769775,813.726
2.4474802017211914,813.548
2.46118426322937,809.6139999999999
2.4763386249542236,813.667
2.492095708847046,812.236
2.507007122039795,811.283
2.5231239795684814,815.216
2.5380606651306152,809.971
2.554022789001465,812.951
2.5695955753326416,814.561
2.5849311351776123,810.865
2.600890636444092,814.74
2.616915225982666,810.746
2.632676601409912,812.8919999999999
2.6482181549072266,815.634
2.663724422454834,811.759
2.685833692550659,815.216
2.7010061740875244,810.8059999999999
2.7149081230163574,812.475
2.7293055057525635,815.812
2.7457358837127686,810.269
2.761183977127075,813.965
2.7765092849731445,813.548
2.792296886444092,811.581
2.8075008392333984,815.395
2.823641300201416,810.8059999999999
2.83937406539917,813.13
2.85465931892395,815.3359999999999
2.8705902099609375,810.746
2.8861944675445557,814.978
2.9024288654327393,811.581
2.9180476665496826,812.713
2.933539867401123,815.812
2.9484331607818604,810.448
2.964003801345825,814.203
2.9804561138153076,813.428
2.9957222938537598,811.581
3.0111804008483887,815.038
3.026245355606079,811.283
3.042635917663574,813.0709999999999
3.058661937713623,815.1569999999999
3.0736563205718994,810.448
3.0889153480529785,814.203
3.104950189590454,813.369
3.120758295059204,812.296
3.136726140975952,815.8720000000001
3.152073621749878,810.448
3.1671302318573,813.309
3.1833739280700684,815.3359999999999
3.1983864307403564,810.865
3.2146518230438232,814.6800000000001
3.2296335697174072,810.508
3.253377914428711,814.2629999999999
3.26837158203125,813.309
3.284855604171753,811.879
3.300644636154175,815.693
3.316397190093994,810.627
3.3316662311553955,813.428
3.34696364402771,815.395
3.362584352493286,811.044
3.37801194190979,814.74
3.393843173980713,812.117
3.4090943336486816,812.236
3.4249825477600098,815.753
3.4405007362365723,810.269
3.456371307373047,813.7860000000001
3.47198224067688,814.203
3.4875223636627197,811.402
3.5033814907073975,815.812
3.5187411308288574,811.461
3.5345215797424316,813.249
3.549797773361206,815.991
3.565613269805908,810.865
3.580859661102295,814.442
3.5969324111938477,813.0709999999999
3.6124467849731445,811.9979999999999
3.6274330615997314,815.634
3.6436774730682373,810.508
3.659410238265991,813.428
3.674896478652954,814.859
3.6904308795928955,811.044
3.706470012664795,814.978
3.7225570678710938,811.938
3.7380640506744385,812.534
3.7536773681640625,815.932
3.7691469192504883,810.448
3.7850911617279053,814.084
3.799072504043579,810.448
3.8223674297332764,813.488
3.8380253314971924,814.918
3.853468418121338,811.163
3.8690226078033447,815.038
3.8843958377838135,811.879
3.90018892288208,812.236
3.9152019023895264,815.8720000000001
3.9296774864196777,811.044
3.9441120624542236,813.249
3.959887981414795,815.634
3.975705623626709,810.865
3.9909615516662598,814.6800000000001
4.006200551986694,812.832
4.021951913833618,812.236
4.036847114562988,815.693
4.050846815109253,811.879
4.065095901489258,812.8919999999999
4.080828428268433,816.051
4.09721565246582,810.567
4.1125407218933105,814.322
4.12804913520813,813.905
4.143754482269287,811.819
4.1594719886779785,815.693
4.175070524215698,811.044
4.190406799316406,813.428
4.205943822860718,815.574
4.22132682800293,811.044
4.237131357192993,815.3359999999999
4.2530717849731445,812.951
4.268040418624878,812.713
4.2838170528411865,816.17
4.299740791320801,810.746
4.315060615539551,813.965
4.329883813858032,814.62
4.345134973526001,811.104
4.3587048053741455,814.442
4.373819351196289,810.567
4.395530939102173,814.024
4.411275625228882,815.514
4.425915241241455,810.627
4.44047474861145,814.442
4.455704927444458,813.488
4.471598148345947,811.879
4.4871931076049805,815.693
4.501949310302734,810.746
4.518412828445435,813.249
4.533177375793457,815.634
4.550127267837524,811.283
4.565696477890015,815.038
4.580620527267456,812.4150000000001
4.596567869186401,812.594
4.6122517585754395,816.23
4.6273956298828125,810.567
4.643146991729736,813.965
4.659198760986328,814.442
4.674592018127441,811.461
4.689695119857788,815.276
4.7059009075164795,811.163
4.721062898635864,813.011
4.73736310005188,815.634
4.75253963470459,810.627
4.768336296081543,814.442
4.783991098403931,813.13
4.799116134643555,811.879
4.815229415893555,815.693
4.830480337142944,810.3290000000001
4.846216678619385,813.905
4.8622472286224365,815.038
4.87749171257019,810.925
4.8929526805877686,814.799
4.908716917037964,811.9979999999999
4.924677610397339,814.322
4.94809103012085,812.8919999999999
4.963400363922119,811.938
4.9792869091033936,815.812
4.994657278060913,810.508
5.0098206996917725,813.548
5.0257556438446045,815.395
5.04137110710144,811.5210000000001
5.056449890136719,813.369
5.072632789611816,810.865
5.088210105895996,812.8919999999999
5.104033946990967,817.481
5.1181960105896,813.249
5.13243556022644,815.276
5.147287130355835,815.1569999999999
5.162690877914429,810.3290000000001
5.1780595779418945,814.144
5.193681716918945,812.475
5.208763122558594,811.819
5.224707841873169,815.514
5.2405054569244385,810.21
5.255493402481079,813.369
5.271305084228516,814.6800000000001
5.285871744155884,810.627
5.3005006313323975,814.084
5.314966440200806,813.6070000000001
5.330588102340698,811.5210000000001
5.345663070678711,816.17
5.361488342285156,811.3420000000001
5.376693487167358,813.667
5.392849922180176,815.693
5.408402919769287,811.044
5.423764944076538,814.74
5.439113140106201,812.773
5.454921245574951,812.4150000000001
5.470839500427246,815.932
5.486699819564819,811.938
5.508825778961182,815.693
5.524128437042236,811.461
5.538071870803833,812.236
5.552602052688599,815.932
5.568879127502441,810.388
5.584551572799683,813.846
5.599944114685059,814.918
5.615236759185791,811.64
5.63096284866333,815.3359999999999
5.646928071975708,811.64
5.662405252456665,812.951
5.677585601806641,815.3359999999999
5.693718433380127,810.0899999999999
5.709096431732178,813.965
5.724903106689453,813.011
5.740226745605469,811.581
5.75615119934082,815.812
5.77203631401062,810.8059999999999
5.787963390350342,813.488
5.803368091583252,815.395
5.8187196254730225,811.2230000000001
5.833745956420898,814.978
5.849443197250366,812.4150000000001
5.865718364715576,812.475
5.881565809249878,815.8720000000001
5.897122144699097,810.269
5.913034200668335,813.726
5.927541732788086,813.488
5.943678855895996,810.746
5.959576845169067,814.74
5.974738836288452,810.686
5.9904327392578125,812.534
6.005964040756226,815.3359999999999
6.02126407623291,810.269
6.037416458129883,814.144
6.052818536758423,810.21
6.075843095779419,813.846
6.091940641403198,814.144
6.1078057289123535,811.461
6.123053073883057,815.276
6.139213562011719,811.044
6.154765367507935,812.951
6.17013692855835,815.634
6.1849212646484375,810.627
6.201542377471924,814.62
6.217211961746216,813.0709999999999
6.232478380203247,812.057
6.248157739639282,815.991
6.264016389846802,810.746
6.279199123382568,813.726
6.295156240463257,815.097
6.310542345046997,811.3420000000001
6.326407194137573,815.1569999999999
6.341785192489624,811.9979999999999
6.356792449951172,812.594
6.37332558631897,815.812
6.388549089431763,810.3290000000001
6.404690980911255,813.965
6.419953346252441,813.726
6.4360878467559814,811.461
6.451405763626099,815.3359999999999
6.467198133468628,810.8059999999999
6.48262619972229,813.1899999999999
6.498378276824951,815.4549999999999
6.5140790939331055,810.746
6.529097080230713,814.561
6.544884443283081,812.653
6.560197353363037,812.117
6.575835704803467,815.753
6.5910844802856445,810.269
6.607301235198975,815.395
6.629220008850098,811.3420000000001
6.644380569458008,812.475
6.659042835235596,815.693
6.673702955245972,810.388
6.689468145370483,813.667
6.7045676708221436,814.561
6.720400094985962,811.2230000000001
6.735968351364136,815.038
6.751039266586304,811.3420000000001
6.7664501667022705,812.177
6.78148627281189,815.693
6.795295238494873,810.508
6.810910940170288,813.249
6.825635194778442,815.216
6.840484619140625,810.746
6.855412721633911,814.442
6.870569467544556,813.726
6.88515305519104,811.9979999999999
6.900494575500488,815.753
6.916053295135498,811.461
6.931279420852661,812.832
6.946371078491211,815.753
6.961841106414795,810.508
6.976200580596924,813.548
6.991020441055298,815.216
7.0057642459869385,811.2230000000001
7.021883249282837,814.62
7.0365517139434814,812.236
7.0515296459198,811.879
7.066765546798706,815.812
7.0808069705963135,811.2230000000001
7.095974445343018,813.369
7.110836029052734,816.17
7.126517295837402,810.865
7.142252445220947,814.561
7.158149003982544,813.369
7.1729960441589355,814.084
7.195449113845825,814.442
7.210700750350952,811.044
7.2245941162109375,814.442
7.238965272903442,813.1899999999999
7.254490852355957,811.879
7.269789218902588,815.216
7.283541679382324,811.938
7.298252820968628,812.296
7.313252210617065,815.574
