Desired Frequency (GHz),Measured Frequency (GHz),Vlockin (microvolts)
328,327.90084893113817,0.08568210000000001
329,328.9004479618743,0.126661
330,329.90100909312605,0.0633304
331,330.90099787991494,0.156463
332,331.90070141406613,0.227244
333,332.90349473891547,0.275673
334,333.90232687522075,0.249596
335,334.9023288603639,0.189991
336,335.9027702060703,0.17509
337,336.90031327781617,0.18626500000000001
338,337.9006858012581,0.111759
339,338.90036826752475,0.189991
340,339.9004232677107,0.163914
341,340.90572701609926,0.145287
342,341.901391199528,0.10058299999999999
343,342.90153598901816,0.0931327
344,343.9011480617919,0.070781
345,344.9015590425115,0.0819568
346,345.90552280592965,0.0894074
347,346.90479662193684,0.115484
348,347.90020514812204,0.160188
349,348.90167019236833,0.342729
350,349.9024715979176,0.59605
351,350.90402084437665,0.435861
352,351.90384566472494,0.339003
353,352.9015084960847,0.353904
354,353.901221527718,0.35763
355,354.90529313869774,0.230969
356,355.9000751458225,0.208617
357,356.9010036276013,0.13038599999999997
358,357.9018715809507,0.0670557
359,358.9041681382223,0.0298025
360,359.9023947461101,0.037253100000000004
361,360.9024561000988,0.126661
362,361.9033770576061,0.189991
363,362.90312456683023,0.17509
364,363.9033435555757,0.141562
365,364.90066435339395,0.111759
366,365.900636057253,0.0745063
367,366.9027770719549,0.048429
368,367.9050477237324,0.0298025
369,368.90414459840395,0.0447037
370,369.9021620587155,0.0633304
371,370.9061973861244,0.0894074
372,371.90239696158096,0.108034
373,372.90214129388914,0.048429
374,373.90193996799644,0.037253100000000004
375,374.9023949969851,0.011175899999999999
376,375.9049958495016,0.0298025
377,376.90063941216795,0.08568210000000001
378,377.9009716390865,0.11921
379,378.9030153816275,0.10058299999999999
380,379.9045603500854,0.022351899999999997
381,380.90059912687866,0.026077100000000002
382,381.901079438685,0.0298025
383,382.90124399604974,0.0894074
384,383.9062998368463,0.0409784
385,384.90268642565934,0.0745063
386,385.9014393964899,0.122935
387,386.9016191319679,0.11921
388,387.9011935290473,0.0521543
389,388.9055284742499,0.0596051
390,389.9003655608976,0.00372532
391,390.9009357742907,0.115484
392,391.90398920697044,0.122935
393,392.9032760800328,0.11921
394,393.9008909568947,0.145287
395,394.9018775076256,0.10058299999999999
396,395.9000391130394,0.0447037
397,396.9017641618848,0.0670557
398,397.90191355053685,0.149013
399,398.9000504039577,0.0931327
400,399.9017355268006,0.08568210000000001
401,400.9015822004585,0.0782316
402,401.90031427060603,0.0633304
403,402.90600025083404,0.0745063
404,403.90030322474195,0.0819568
405,404.901421573828,0.0409784
406,405.9001600956544,0.070781
407,406.9029278077069,0.0819568
408,407.90353859902825,0.0298025
409,408.9005440414476,0.0521543
410,409.90068218368106,0.0409784
411,410.9003270829853,0.0298025
412,411.9034074107476,0.0149013
413,412.905991424137,0.0298025
414,413.90030695535825,0.0633304
415,414.90327217412414,0.048429
416,415.9013410915504,0.0558796
417,416.9018292289402,0.0335278
418,417.90242252204916,0.0745063
419,418.90081468602875,0.0894074
420,419.9034624696069,0.0670557
421,420.9028320807265,0.0335278
422,421.90087290201336,0.00372532
423,422.9024182341527,0.00372532
424,423.9019354793418,0.0409784
425,424.90108919498743,0.026077100000000002
426,425.90272261519567,0.011175899999999999
427,426.90068610041635,0.00745064
428,427.9023646818241,0.037253100000000004
429,428.9003968925099,0.0558796
430,429.9001902618038,0.0335278
431,430.9008628310694,0.0149013
432,431.903631118068,0.0447037
433,432.9016588807863,0.0633304
434,433.9031552725064,0.0409784
435,434.9009525665024,0.0521543
436,435.90192063027644,0.011175899999999999
437,436.90017780312337,0.0186266
438,437.9016997278086,0.0633304
439,438.90188023936935,0.037253100000000004
440,439.9043394049222,0.0149013
441,440.9029063845228,0.0186266
442,441.90040263871197,0.0596051
443,442.9033905247925,0.0149013
444,443.90300040267175,0.0149013
445,444.90105827793013,0.0335278
446,445.9023490542313,0.0782316
447,446.90002012165496,0.0335278
448,447.9032030545932,0.037253100000000004
449,448.90180908181355,0.0558796
450,449.9016292860906,0.048429
451,450.9006654248806,0.0745063
452,451.9068333072937,0.0409784
453,452.9002685487212,0.0558796
454,453.90009176250896,0.0558796
455,454.9000587648188,0.026077100000000002
456,455.9009543734719,0.0335278
457,456.90321437080274,0.0186266
458,457.90161728847306,0.0298025
459,458.9025384001725,0.022351899999999997
460,459.9022328478168,0.0596051
461,460.90404886589386,0.022351899999999997
462,461.9007241939544,0.0409784
463,462.9018589951738,0.0558796
464,463.90034178836504,0.0596051
465,464.9009658707946,0.0186266
466,465.90208359929966,0.0335278
467,466.90216345887166,0.0186266
468,467.9012561099371,0.0447037
469,468.901297430828,0.00372532
470,469.90182194809313,0.0298025
471,470.9027270868828,0.0298025
472,471.9011481117923,0.022351899999999997
473,472.9014430689567,0.0819568
474,473.9000420739758,0.011175899999999999
475,474.9010347398871,0.0409784
476,475.9022719298664,0.0633304
477,476.90246823613415,0.037253100000000004
478,477.90228039986687,0.037253100000000004
479,478.90067014686065,0.0782316
480,479.90143821766833,0.048429
481,480.9016097006388,0.026077100000000002
482,481.9027990725881,0.0633304
483,482.9049894467462,0.037253100000000004
484,483.90110517380526,0.037253100000000004
485,484.9015856348851,0.0149013
486,485.90173419966595,0.0186266
487,486.90091076280805,0.0596051
488,487.9001547979715,0.070781
489,488.90117573249154,0.08568210000000001
490,489.9008594531915,0.08568210000000001
491,490.9043219377927,0.0521543
492,491.9013082541642,0.111759
493,492.9001222731604,0.096858
494,493.90153368134634,0.0782316
495,494.9024378314207,0.0782316
496,495.9007323838596,0.0447037
497,496.9041436853295,0.011175899999999999
498,497.90025631466415,0.0819568
499,498.90156447933987,0.070781
500,499.9009722111805,0.0894074
501,500.90075281690224,0.0
502,501.9006168443302,0.0335278
503,502.9010498506832,0.026077100000000002
504,503.90074817906134,0.0596051
505,504.900094382785,0.417234
506,505.9020146970288,1.09524
507,506.9054716785613,0.189991
508,507.9041503764456,0.0745063
509,508.90217567724176,0.0521543
510,509.9004210846324,0.0149013
511,510.90314909091103,0.0298025
512,511.9029232757166,0.026077100000000002
513,512.9029909309465,0.0558796
514,513.9016542818863,0.00745064
515,514.9015081761172,0.00745064
516,515.9057355579571,0.070781
517,516.9010592267732,0.10058299999999999
518,517.9014163427346,0.104309
519,518.9004829552141,0.0409784
520,519.9009599745623,0.0782316
521,520.9020466881921,0.0633304
522,521.9020797492412,0.126661
523,522.9017062486964,0.0931327
524,523.9047794393555,0.08568210000000001
525,524.900992862531,0.0670557
526,525.9028113928507,0.0447037
527,526.9009633160895,0.022351899999999997
528,527.904239161202,0.08568210000000001
529,528.9018959434761,0.0521543
530,529.9001460397267,0.026077100000000002
531,530.9024512434844,0.011175899999999999
532,531.9040422740509,0.0447037
533,532.9033086310083,0.0670557
534,533.9015334514552,0.096858
535,534.90384632739,0.0633304
536,535.9022051410866,2.0489200000000003
537,536.9034941692953,2.24636
